! 3He range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
1.750000	111391    	1.750000	111391    	1.750000	114049    	1.750000	114049    	1.750000	114049    	1.750000	830.458   	1.750000	708.833   	1.750000	2136.08   	1.750000	2929.26   	1.750000	2102.77   	
2.000000	137848    	2.000000	137848    	2.000000	141165    	2.000000	141165    	2.000000	141165    	2.000000	1045.61   	2.000000	874.673   	2.000000	2538      	2.000000	3426.98   	2.000000	2470      	
2.250000	166836    	2.250000	166836    	2.250000	170873    	2.250000	170873    	2.250000	170873    	2.250000	1283.34   	2.250000	1053.38   	2.250000	2974.19   	2.250000	3962.49   	2.250000	2873.53   	
2.500000	198376    	2.500000	198312    	2.500000	203131    	2.500000	203131    	2.500000	203131    	2.500000	1543.48   	2.500000	1244.67   	2.500000	3441.58   	2.500000	4531.83   	2.500000	3312.53   	
3.000000	272733    	3.000000	268577    	3.000000	275160    	3.000000	275160    	3.000000	275160    	3.000000	2130.52   	3.000000	1664.32   	3.000000	4449.97   	3.000000	5747.89   	3.000000	4294.51   	
3.500000	357135    	3.500000	348380    	3.500000	357021    	3.500000	357021    	3.500000	357021    	3.500000	2805.92   	3.500000	2132.17   	3.500000	5578.38   	3.500000	7092.63   	3.500000	5412.12   	
4.000000	451361    	4.000000	437502    	4.000000	448525    	4.000000	448525    	4.000000	448525    	4.000000	3568.9    	4.000000	2646.85   	4.000000	6838.18   	4.000000	8577.83   	4.000000	6662.6    	
4.500000	555223    	4.500000	535750    	4.500000	549509    	4.500000	549509    	4.500000	549509    	4.500000	4418.61   	4.500000	3207.34   	4.500000	8226.99   	4.500000	10199.2   	4.500000	8043.75   	
5.000000	668559    	5.000000	642953    	5.000000	659826    	5.000000	659826    	5.000000	659826    	5.000000	5354.24   	5.000000	3812.7    	5.000000	9742.75   	5.000000	11953.2   	5.000000	9553.67   	
5.500000	791227    	5.500000	758954    	5.500000	779346    	5.500000	779346    	5.500000	779346    	5.500000	6374.97   	5.500000	4462.01   	5.500000	11383.7   	5.500000	13836.6   	5.500000	11190.7   	
6.000000	923099    	6.000000	883614    	6.000000	907949    	6.000000	907949    	6.000000	907949    	6.000000	7480.04   	6.000000	5154.47   	6.000000	13148.2   	6.000000	15847     	6.000000	12953.3   	
6.500000	1.06406e+06	6.500000	1.01681e+06	6.500000	1.04553e+06	6.500000	1.04553e+06	6.500000	1.04553e+06	6.500000	8668.75   	6.500000	5889.38   	6.500000	15034.9   	6.500000	17981.8   	6.500000	14840.2   	
7.000000	1.214e+06 	7.000000	1.15841e+06	7.000000	1.19199e+06	7.000000	1.19199e+06	7.000000	1.19199e+06	7.000000	9940.45   	7.000000	6666.05   	7.000000	17042.7   	7.000000	20239.2   	7.000000	16850.3   	
7.500000	1.37282e+06	7.500000	1.30833e+06	7.500000	1.34723e+06	7.500000	1.34723e+06	7.500000	1.34723e+06	7.500000	11294.6   	7.500000	7483.92   	7.500000	19170.2   	7.500000	22617.1   	7.500000	18982.4   	
8.000000	1.54043e+06	8.000000	1.46646e+06	8.000000	1.51118e+06	8.000000	1.51118e+06	8.000000	1.51118e+06	8.000000	12730.6   	8.000000	8342.45   	8.000000	21416.6   	8.000000	25113.9   	8.000000	21235.6   	
8.500000	1.71675e+06	8.500000	1.63271e+06	8.500000	1.68377e+06	8.500000	1.68377e+06	8.500000	1.68377e+06	8.500000	14247.9   	8.500000	9241.24   	8.500000	23781     	8.500000	27728.1   	8.500000	23609.1   	
9.000000	1.90169e+06	9.000000	1.80701e+06	9.000000	1.86491e+06	9.000000	1.86491e+06	9.000000	1.86491e+06	9.000000	15846.3   	9.000000	10179.8   	9.000000	26262.4   	9.000000	30458.4   	9.000000	26102     	
9.500000	2.09518e+06	9.500000	1.98926e+06	9.500000	2.05455e+06	9.500000	2.05455e+06	9.500000	2.05455e+06	9.500000	17525.2   	9.500000	11157.7   	9.500000	28860.1   	9.500000	33303.3   	9.500000	28713.5   	
