! 3H range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
6.500000	4.24412e+06	6.500000	4.09817e+06	6.500000	4.19956e+06	6.500000	4.19956e+06	6.500000	4.19956e+06	6.500000	35017.5   	6.500000	23803.9   	6.500000	64450.2   	6.500000	71262.2   	6.500000	63930.9   	
7.000000	4.84409e+06	7.000000	4.672e+06 	7.000000	4.78753e+06	7.000000	4.78753e+06	7.000000	4.78753e+06	7.000000	40110.3   	7.000000	26910.3   	7.000000	73196     	7.000000	80387.2   	7.000000	72674.4   	
7.500000	5.4796e+06	7.500000	5.27949e+06	7.500000	5.41046e+06	7.500000	5.41046e+06	7.500000	5.41046e+06	7.500000	45530     	7.500000	30179.6   	7.500000	82452.2   	7.500000	89986.2   	7.500000	81932.8   	
8.000000	6.15029e+06	8.000000	5.9203e+06	8.000000	6.06802e+06	8.000000	6.06802e+06	8.000000	6.06802e+06	8.000000	51274.9   	8.000000	33610.2   	8.000000	92215.1   	8.000000	100054    	8.000000	91702.6   	
8.500000	6.8558e+06	8.500000	6.59406e+06	8.500000	6.75994e+06	8.500000	6.75994e+06	8.500000	6.75994e+06	8.500000	57343.5   	8.500000	37200.8   	8.500000	102482    	8.500000	110584    	8.500000	101981    	
9.000000	7.59583e+06	9.000000	7.30048e+06	9.000000	7.48596e+06	9.000000	7.48596e+06	9.000000	7.48596e+06	9.000000	63734.6   	9.000000	40949.8   	9.000000	113248    	9.000000	121573    	9.000000	112764    	
9.500000	8.37006e+06	9.500000	8.03925e+06	9.500000	8.24584e+06	9.500000	8.24584e+06	9.500000	8.24584e+06	9.500000	70446.8   	9.500000	44855.3   	9.500000	124513    	9.500000	133016    	9.500000	124049    	
10.000000	9.1782e+06	10.000000	8.8107e+06	10.000000	9.03936e+06	10.000000	9.03936e+06	10.000000	9.03936e+06	10.000000	77478.9   	10.000000	48915.2   	10.000000	136272    	10.000000	144909    	10.000000	135834    	
11.000000	1.08952e+07	11.000000	1.04862e+07	11.000000	1.07274e+07	11.000000	1.07274e+07	11.000000	1.07275e+07	11.000000	92523.5   	11.000000	57507.6   	11.000000	161284    	11.000000	170045    	11.000000	160911    	
12.000000	1.27446e+07	12.000000	1.22929e+07	12.000000	1.25494e+07	12.000000	1.25494e+07	12.000000	1.25496e+07	12.000000	108879    	12.000000	66734     	12.000000	188285    	12.000000	196970    	12.000000	187997    	
13.000000	1.47248e+07	13.000000	1.42293e+07	13.000000	1.4504e+07	13.000000	1.45039e+07	13.000000	1.45044e+07	13.000000	126530    	13.000000	76580.6   	13.000000	217257    	13.000000	225660    	13.000000	217074    	
14.000000	1.68338e+07	14.000000	1.62938e+07	14.000000	1.65896e+07	14.000000	1.65896e+07	14.000000	1.65904e+07	14.000000	145464    	14.000000	87032.4   	14.000000	248184    	14.000000	256089    	14.000000	248128    	
15.000000	1.90701e+07	15.000000	1.84849e+07	15.000000	1.8805e+07	15.000000	1.8805e+07	15.000000	1.88061e+07	15.000000	165665    	15.000000	98083.4   	15.000000	281051    	15.000000	288234    	15.000000	281143    	
16.000000	2.14322e+07	16.000000	2.08015e+07	16.000000	2.11488e+07	16.000000	2.11487e+07	16.000000	2.11503e+07	16.000000	187120    	16.000000	109725    	16.000000	315841    	16.000000	322072    	16.000000	316102    	
17.000000	2.39185e+07	17.000000	2.32421e+07	17.000000	2.36196e+07	17.000000	2.36196e+07	17.000000	2.36216e+07	17.000000	209815    	17.000000	121942    	17.000000	352537    	17.000000	357581    	17.000000	352990    	
18.000000	2.65278e+07	18.000000	2.58057e+07	18.000000	2.6216e+07	18.000000	2.62161e+07	18.000000	2.62187e+07	18.000000	233734    	18.000000	134723    	18.000000	391121    	18.000000	394739    	18.000000	391790    	
19.000000	2.92588e+07	19.000000	2.8491e+07	19.000000	2.89367e+07	19.000000	2.89371e+07	19.000000	2.89402e+07	19.000000	258861    	19.000000	148057    	19.000000	431575    	19.000000	433523    	19.000000	432483    	
20.000000	3.21101e+07	20.000000	3.12969e+07	20.000000	3.17806e+07	20.000000	3.17811e+07	20.000000	3.17849e+07	20.000000	285179    	20.000000	161935    	20.000000	473879    	20.000000	473909    	20.000000	475052    	
21.000000	3.50807e+07	21.000000	3.42224e+07	21.000000	3.4746e+07	21.000000	3.47468e+07	21.000000	3.47513e+07	21.000000	312671    	21.000000	176346    	21.000000	518014    	21.000000	515876    	21.000000	519477    	
22.000000	3.81694e+07	22.000000	3.72666e+07	22.000000	3.78318e+07	22.000000	3.78329e+07	22.000000	3.78382e+07	22.000000	341318    	22.000000	191281    	22.000000	563958    	22.000000	559401    	22.000000	565739    	
23.000000	4.13751e+07	23.000000	4.04283e+07	23.000000	4.10366e+07	23.000000	4.10379e+07	23.000000	4.1044e+07	23.000000	371101    	23.000000	206728    	23.000000	611692    	23.000000	604459    	23.000000	613818    	
24.000000	4.46967e+07	24.000000	4.37067e+07	24.000000	4.43588e+07	24.000000	4.43605e+07	24.000000	4.43675e+07	24.000000	402000    	24.000000	222673    	24.000000	661192    	24.000000	651029    	24.000000	663691    	
25.000000	4.81333e+07	25.000000	4.71008e+07	25.000000	4.77969e+07	25.000000	4.77992e+07	25.000000	4.78071e+07	25.000000	433995    	25.000000	239101    	25.000000	712436    	25.000000	699086    	25.000000	715338    	
27.000000	5.53476e+07	27.000000	5.42327e+07	27.000000	5.50152e+07	27.000000	5.50192e+07	27.000000	5.50291e+07	27.000000	501182    	27.000000	273362    	27.000000	820059    	27.000000	799563    	27.000000	823859    	
29.000000	6.30105e+07	29.000000	6.18174e+07	29.000000	6.268e+07 	29.000000	6.26861e+07	29.000000	6.26982e+07	29.000000	572483    	29.000000	309442    	29.000000	934364    	29.000000	905694    	29.000000	939188    	
31.000000	7.11149e+07	31.000000	6.98483e+07	31.000000	7.07806e+07	31.000000	7.0789e+07	31.000000	7.08035e+07	31.000000	647743    	31.000000	347261    	31.000000	1.05517e+06	31.000000	1.0173e+06	31.000000	1.06115e+06	
33.000000	7.96545e+07	33.000000	7.83193e+07	33.000000	7.93156e+07	33.000000	7.93264e+07	33.000000	7.93431e+07	33.000000	727043    	33.000000	386834    	33.000000	1.18244e+06	33.000000	1.13434e+06	33.000000	1.18973e+06	
35.000000	8.86228e+07	35.000000	8.72247e+07	35.000000	8.82803e+07	35.000000	8.82936e+07	35.000000	8.83125e+07	35.000000	810359    	35.000000	428157    	35.000000	1.31612e+06	35.000000	1.25674e+06	35.000000	1.32486e+06	
