! 11Li range in CF4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
1.500000	241304    	1.500000	241304    	1.500000	271676    	1.500000	271676    	1.500000	271678    	1.500000	1335.92   	1.500000	1142.95   	1.500000	5996.41   	1.500000	7092.78   	1.500000	5427.57   	
1.750000	297784    	1.750000	297784    	1.750000	332471    	1.750000	332471    	1.750000	332472    	1.750000	1650.74   	1.750000	1394      	1.750000	6566.25   	1.750000	7808.22   	1.750000	5969.55   	
2.000000	360786    	2.000000	360786    	2.000000	398451    	2.000000	398451    	2.000000	398452    	2.000000	1996.99   	2.000000	1662.63   	2.000000	7186.89   	2.000000	8453.64   	2.000000	6558.75   	
2.250000	429862    	2.250000	429862    	2.250000	469633    	2.250000	469633    	2.250000	469634    	2.250000	2375.44   	2.250000	1949.1    	2.250000	7857.43   	2.250000	9150.1    	2.250000	7194.71   	
2.500000	504900    	2.500000	504719    	2.500000	546048    	2.500000	546048    	2.500000	546049    	2.500000	2786.93   	2.500000	2253.82   	2.500000	8577.56   	2.500000	9896.2    	2.500000	7877.45   	
3.000000	682276    	3.000000	670893    	3.000000	714657    	3.000000	714657    	3.000000	714658    	3.000000	3711.52   	3.000000	2919.24   	3.000000	10166.4   	3.000000	11534     	3.000000	9383.7    	
3.500000	881695    	3.500000	858109    	3.500000	904356    	3.500000	904356    	3.500000	904357    	3.500000	4773.97   	3.500000	3660.31   	3.500000	11952.8   	3.500000	13361.4   	3.500000	11077.9   	
4.000000	1.10274e+06	4.000000	1.06569e+06	4.000000	1.1151e+06	4.000000	1.1151e+06	4.000000	1.1151e+06	4.000000	5975.37   	4.000000	4476.91   	4.000000	13935.9   	4.000000	15374.2   	4.000000	12959.9   	
4.500000	1.34505e+06	4.500000	1.29319e+06	4.500000	1.34676e+06	4.500000	1.34676e+06	4.500000	1.34676e+06	4.500000	7315.47   	4.500000	5367.64   	4.500000	16114.5   	4.500000	17568.7   	4.500000	15029     	
5.000000	1.60828e+06	5.000000	1.54023e+06	5.000000	1.59915e+06	5.000000	1.59915e+06	5.000000	1.59916e+06	5.000000	8793.22   	5.000000	6330.88   	5.000000	18487.1   	5.000000	19941.1   	5.000000	17283.9   	
5.500000	1.89213e+06	5.500000	1.80646e+06	5.500000	1.87208e+06	5.500000	1.87208e+06	5.500000	1.87208e+06	5.500000	10407.2   	5.500000	7365.11   	5.500000	21051.2   	5.500000	22487.5   	5.500000	19722.5   	
6.000000	2.19633e+06	6.000000	2.09154e+06	6.000000	2.1653e+06	6.000000	2.1653e+06	6.000000	2.16531e+06	6.000000	12155.9   	6.000000	8468.78   	6.000000	23805.5   	6.000000	25204.9   	6.000000	22343.7   	
6.500000	2.52062e+06	6.500000	2.3952e+06	6.500000	2.47863e+06	6.500000	2.47863e+06	6.500000	2.47863e+06	6.500000	14037.8   	6.500000	9640.38   	6.500000	26747.4   	6.500000	28089.8   	6.500000	25145.2   	
7.000000	2.86477e+06	7.000000	2.71717e+06	7.000000	2.81183e+06	7.000000	2.81183e+06	7.000000	2.81183e+06	7.000000	16051.4   	7.000000	10878.6   	7.000000	29875.3   	7.000000	31139.5   	7.000000	28125.6   	
7.500000	3.22855e+06	7.500000	3.05721e+06	7.500000	3.16472e+06	7.500000	3.16472e+06	7.500000	3.16472e+06	7.500000	18195.3   	7.500000	12182.2   	7.500000	33187.2   	7.500000	34351.1   	7.500000	31283     	
8.000000	3.61177e+06	8.000000	3.41509e+06	8.000000	3.5371e+06	8.000000	3.5371e+06	8.000000	3.5371e+06	8.000000	20468.3   	8.000000	13550.1   	8.000000	36681.6   	8.000000	37722.3   	8.000000	34616.1   	
8.500000	4.01422e+06	8.500000	3.79061e+06	8.500000	3.9288e+06	8.500000	3.9288e+06	8.500000	3.9288e+06	8.500000	22869.3   	8.500000	14980.9   	8.500000	40356.7   	8.500000	41250.7   	8.500000	38123.1   	
9.000000	4.43574e+06	9.000000	4.18355e+06	9.000000	4.33966e+06	9.000000	4.33966e+06	9.000000	4.33966e+06	9.000000	25397.2   	9.000000	16473.6   	9.000000	44211.1   	9.000000	44934.3   	9.000000	41802.9   	
9.500000	4.87614e+06	9.500000	4.59375e+06	9.500000	4.7695e+06	9.500000	4.7695e+06	9.500000	4.7695e+06	9.500000	28051.2   	9.500000	18027.4   	9.500000	48243.5   	9.500000	48771.1   	9.500000	45654.2   	
10.000000	5.33526e+06	10.000000	5.02081e+06	10.000000	5.2182e+06	10.000000	5.2182e+06	10.000000	5.2182e+06	10.000000	30830.3   	10.000000	19641.9   	10.000000	52452.5   	10.000000	52759.3   	10.000000	49675.8   	
11.000000	6.30905e+06	11.000000	5.91698e+06	11.000000	6.1721e+06	11.000000	6.17202e+06	11.000000	6.17212e+06	11.000000	36770.3   	11.000000	23056.6   	11.000000	61401.2   	11.000000	61188.7   	11.000000	58230.9   	
12.000000	7.35595e+06	12.000000	6.88705e+06	12.000000	7.20077e+06	12.000000	7.20045e+06	12.000000	7.20087e+06	12.000000	43217.9   	12.000000	26717     	12.000000	71054.2   	12.000000	70215.3   	12.000000	67465.5   	
13.000000	8.47487e+06	13.000000	7.93004e+06	13.000000	8.3032e+06	13.000000	8.30249e+06	13.000000	8.30342e+06	13.000000	50165     	13.000000	30615.2   	13.000000	81402.7   	13.000000	79827.7   	13.000000	77371.7   	
14.000000	9.66484e+06	14.000000	9.04506e+06	14.000000	9.47841e+06	14.000000	9.47721e+06	14.000000	9.47882e+06	14.000000	57603.8   	14.000000	34744.8   	14.000000	92438.2   	14.000000	90015.2   	14.000000	87941.7   	
15.000000	1.09249e+07	15.000000	1.02313e+07	15.000000	1.07255e+07	15.000000	1.07237e+07	15.000000	1.07262e+07	15.000000	65526.9   	15.000000	39102.4   	15.000000	104153    	15.000000	100768    	15.000000	99168     	
16.000000	1.22542e+07	16.000000	1.14878e+07	16.000000	1.20434e+07	16.000000	1.2041e+07	16.000000	1.20445e+07	16.000000	73927.4   	16.000000	43683.8   	16.000000	116538    	16.000000	112076    	16.000000	111043    	
17.000000	1.36519e+07	17.000000	1.2814e+07	17.000000	1.34315e+07	17.000000	1.34284e+07	17.000000	1.3433e+07	17.000000	82797.9   	17.000000	48482.4   	17.000000	129586    	17.000000	123931    	17.000000	123560    	
18.000000	1.51173e+07	18.000000	1.42091e+07	18.000000	1.48888e+07	18.000000	1.4885e+07	18.000000	1.48909e+07	18.000000	92131.2   	18.000000	53492.8   	18.000000	143289    	18.000000	136323    	18.000000	136712    	
19.000000	1.66495e+07	19.000000	1.56725e+07	19.000000	1.64144e+07	19.000000	1.64098e+07	19.000000	1.64171e+07	19.000000	101920    	19.000000	58710.9   	19.000000	157638    	19.000000	149243    	19.000000	150490    	
20.000000	1.8248e+07	20.000000	1.72034e+07	20.000000	1.80075e+07	20.000000	1.80022e+07	20.000000	1.8011e+07	20.000000	112156    	20.000000	64132.2   	20.000000	172625    	20.000000	162683    	20.000000	164887    	
21.000000	1.99119e+07	21.000000	1.88013e+07	21.000000	1.96673e+07	21.000000	1.96612e+07	21.000000	1.96716e+07	21.000000	122832    	21.000000	69752.2   	21.000000	188243    	21.000000	176633    	21.000000	179895    	
22.000000	2.16408e+07	22.000000	2.04656e+07	22.000000	2.13928e+07	22.000000	2.1386e+07	22.000000	2.13981e+07	22.000000	133939    	22.000000	75566.1   	22.000000	204480    	22.000000	191086    	22.000000	195507    	
23.000000	2.34339e+07	23.000000	2.21956e+07	23.000000	2.31833e+07	23.000000	2.31757e+07	23.000000	2.31896e+07	23.000000	145469    	23.000000	81569.5   	23.000000	221330    	23.000000	206031    	23.000000	211713    	
24.000000	2.52908e+07	24.000000	2.3991e+07	24.000000	2.50377e+07	24.000000	2.50295e+07	24.000000	2.50452e+07	24.000000	157414    	24.000000	87757.3   	24.000000	238783    	24.000000	221460    	24.000000	228507    	
25.000000	2.72107e+07	25.000000	2.5851e+07	25.000000	2.69553e+07	25.000000	2.69465e+07	25.000000	2.69641e+07	25.000000	169764    	25.000000	94124.8   	25.000000	256829    	25.000000	237365    	25.000000	245878    	
27.000000	3.12377e+07	27.000000	2.97631e+07	27.000000	3.09763e+07	27.000000	3.09667e+07	27.000000	3.0988e+07	27.000000	195642    	27.000000	107380    	27.000000	294664    	27.000000	270564    	27.000000	282319    	
29.000000	3.55108e+07	29.000000	3.3928e+07	29.000000	3.52392e+07	29.000000	3.52289e+07	29.000000	3.52541e+07	29.000000	223026    	29.000000	121295    	29.000000	334754    	29.000000	305556    	29.000000	320963    	
31.000000	4.0026e+07	31.000000	3.8342e+07	31.000000	3.97376e+07	31.000000	3.97271e+07	31.000000	3.97561e+07	31.000000	251859    	31.000000	135829    	31.000000	377032    	31.000000	342277    	31.000000	361748    	
33.000000	4.47797e+07	33.000000	4.30015e+07	33.000000	4.44729e+07	33.000000	4.44628e+07	33.000000	4.44952e+07	33.000000	282214    	33.000000	151030    	33.000000	421514    	33.000000	380736    	33.000000	404691    	
35.000000	4.97683e+07	35.000000	4.79031e+07	35.000000	4.94428e+07	35.000000	4.94338e+07	35.000000	4.94691e+07	35.000000	314086    	35.000000	166893    	35.000000	468176    	35.000000	420909    	35.000000	449774    	
38.000000	5.76847e+07	38.000000	5.57024e+07	38.000000	5.7331e+07	38.000000	5.73246e+07	38.000000	5.73634e+07	38.000000	364689    	38.000000	191897    	38.000000	542189    	38.000000	484319    	38.000000	521350    	
41.000000	6.61117e+07	41.000000	6.40287e+07	41.000000	6.57301e+07	41.000000	6.57278e+07	41.000000	6.57693e+07	41.000000	418577    	41.000000	218337    	41.000000	620936    	41.000000	551427    	41.000000	597590    	
44.000000	7.50397e+07	44.000000	7.28721e+07	44.000000	7.46309e+07	44.000000	7.46342e+07	44.000000	7.46772e+07	44.000000	475676    	44.000000	246156    	44.000000	704321    	44.000000	622148    	44.000000	678411    	
47.000000	8.44593e+07	47.000000	8.22234e+07	47.000000	8.40244e+07	47.000000	8.4035e+07	47.000000	8.40787e+07	47.000000	535918    	47.000000	275326    	47.000000	792254    	47.000000	696401    	47.000000	763738    	
